grid_size,average_reward_per_step,average_steps,won_games
6,4.53125,13.31,96
6,2.513888888888889,13.31,96
6,1.834319526627219,13.31,96
6,6.055555555555556,13.31,96
6,71.0,13.31,96
6,3.0972222222222228,13.31,96
6,6.4,13.31,96
6,4.722222222222222,13.31,96
6,1.413223140495868,13.31,96
6,10.375,13.31,96
6,1.7555555555555555,13.31,96
6,3.2,13.31,96
6,2.0408163265306123,13.31,96
6,1.8472222222222223,13.31,96
6,3.728395061728395,13.31,96
6,5.888888888888889,13.31,96
6,10.375,13.31,96
6,2.9,13.31,96
6,0.975,13.31,96
6,2.1404958677685952,13.31,96
6,2.6804733727810652,13.31,96
6,2.231404958677686,13.31,96
6,1.6035502958579881,13.31,96
6,3.6,13.31,96
6,3.506172839506173,13.31,96
6,14.888888888888891,13.31,96
6,0.7098765432098766,13.31,96
6,2.6,13.31,96
6,2.6122448979591835,13.31,96
6,2.0,13.31,96
6,1.8979591836734695,13.31,96
6,3.506172839506173,13.31,96
6,4.163265306122449,13.31,96
6,76.0,13.31,96
6,4.15625,13.31,96
6,2.112244897959184,13.31,96
6,3.0617283950617287,13.31,96
6,10.375,13.31,96
6,5.591836734693877,13.31,96
6,1.5266272189349113,13.31,96
6,1.757396449704142,13.31,96
