grid_size,average_reward_per_step,average_steps,won_games
6,2.7768595041322315,20.65,91
6,5.7346938775510194,20.65,91
6,0.6709183673469388,20.65,91
6,6.3061224489795915,20.65,91
6,5.53125,20.65,91
7,2.3209876543209877,35.66,79
7,-2.58,35.66,79
7,-0.4148188209843159,35.66,79
7,0.7324263038548752,35.66,79
7,-0.08246527777777775,35.66,79
7,3.283950617283951,35.66,79
7,-2.61,35.66,79
7,2.3727810650887573,35.66,79
7,-0.44,35.66,79
7,2.58477508650519,35.66,79
7,2.622222222222222,35.66,79
7,1.4542936288088644,35.66,79
7,-0.4198347107438017,35.66,79
7,-0.51,35.66,79
7,5.53125,35.66,79
7,2.6804733727810652,35.66,79
7,1.398865784499055,35.66,79
7,-2.44,35.66,79
7,-0.07063711911357336,35.66,79
7,4.65625,35.66,79
7,0.6124260355029586,35.66,79
7,0.45524691358024694,35.66,79
7,-2.66,35.66,79
7,0.32222222222222224,35.66,79
7,-2.82,35.66,79
7,2.0703125,35.66,79
7,0.18934911242603553,35.66,79
7,2.6122448979591835,35.66,79
7,3.603550295857988,35.66,79
7,3.6,35.66,79
7,2.222222222222222,35.66,79
7,4.506172839506173,35.66,79
7,2.6953125,35.66,79
7,3.2638888888888893,35.66,79
7,-0.45,35.66,79
7,3.2638888888888893,35.66,79
7,2.088888888888889,35.66,79
7,-2.84,35.66,79
7,1.2906574394463668,35.66,79
7,-1.86,35.66,79
7,-2.81,35.66,79
7,1.432098765432099,35.66,79
7,1.575,35.66,79
7,1.643598615916955,35.66,79
7,-2.7,35.66,79
7,3.0495867768595044,35.66,79
7,9.0,35.66,79
7,3.4,35.66,79
7,3.0972222222222228,35.66,79
7,3.2,35.66,79
7,-2.45,35.66,79
7,1.9876543209876543,35.66,79
7,1.3494809688581315,35.66,79
7,0.56,35.66,79
7,-2.55,35.66,79
7,1.296398891966759,35.66,79
7,4.950617283950617,35.66,79
7,2.4693877551020407,35.66,79
7,2.728395061728395,35.66,79
7,-2.54,35.66,79
7,2.6328125,35.66,79
7,0.32222222222222224,35.66,79
7,-2.78,35.66,79
7,2.222222222222222,35.66,79
7,1.7800453514739227,35.66,79
7,2.7768595041322315,35.66,79
7,1.4497041420118344,35.66,79
7,0.52,35.66,79
7,2.8677685950413223,35.66,79
7,-2.43,35.66,79
7,0.4222222222222223,35.66,79
7,2.012396694214876,35.66,79
7,2.1420118343195265,35.66,79
7,2.04320987654321,35.66,79
7,3.0703125,35.66,79
7,-2.21,35.66,79
7,0.8336483931947071,35.66,79
7,1.512396694214876,35.66,79
7,-0.61,35.66,79
7,3.9,35.66,79
7,0.7146254458977408,35.66,79
7,0.6942148760330579,35.66,79
7,9.0,35.66,79
7,2.0987654320987654,35.66,79
7,1.0987654320987654,35.66,79
7,-2.92,35.66,79
7,-2.29,35.66,79
7,3.3472222222222228,35.66,79
7,0.224952741020794,35.66,79
7,-0.5244444444444445,35.66,79
7,7.388888888888889,35.66,79
7,1.5432098765432098,35.66,79
7,4.5,35.66,79
7,0.7951388888888888,35.66,79
7,0.37191358024691357,35.66,79
7,4.65625,35.66,79
7,3.0,35.66,79
7,1.6035502958579881,35.66,79
7,4.950617283950617,35.66,79
7,9.0,35.66,79
8,2.376543209876543,40.25,78
8,-2.26,40.25,78
8,-0.81,40.25,78
8,1.0703125,40.25,78
8,-0.22853185595567863,40.25,78
8,-0.59,40.25,78
8,-0.20597529445561621,40.25,78
8,-2.57,40.25,78
8,-0.47,40.25,78
8,0.7851239669421488,40.25,78
8,-2.23,40.25,78
8,-0.38326446280991733,40.25,78
8,3.397959183673469,40.25,78
8,-2.95,40.25,78
8,-0.6,40.25,78
8,3.603550295857988,40.25,78
8,1.007561436672968,40.25,78
8,1.9806094182825487,40.25,78
8,0.6124260355029586,40.25,78
8,0.6648199445983379,40.25,78
8,2.183673469387755,40.25,78
8,-2.57,40.25,78
8,0.4876543209876544,40.25,78
8,0.08,40.25,78
8,2.322314049586777,40.25,78
8,0.4209183673469387,40.25,78
8,-0.71,40.25,78
8,-0.07158509861212566,40.25,78
8,-2.3,40.25,78
8,2.6859504132231407,40.25,78
8,1.1953125,40.25,78
8,0.361328125,40.25,78
8,-2.91,40.25,78
8,2.506925207756233,40.25,78
8,-2.26,40.25,78
8,-0.1832840634238108,40.25,78
8,1.3828125,40.25,78
8,1.256235827664399,40.25,78
8,1.2167352537722906,40.25,78
8,-0.5815253122945431,40.25,78
8,0.2555555555555556,40.25,78
8,2.911242603550296,40.25,78
8,-2.24,40.25,78
8,-0.5097875885047897,40.25,78
8,1.2318668252080855,40.25,78
8,-0.27055150884495316,40.25,78
8,-0.20507544581618659,40.25,78
8,-0.20507544581618659,40.25,78
8,3.0703125,40.25,78
8,2.04320987654321,40.25,78
8,3.2958579881656807,40.25,78
8,-2.54,40.25,78
8,1.4888888888888887,40.25,78
8,3.5138888888888893,40.25,78
8,-0.34971594662438893,40.25,78
8,-2.65,40.25,78
8,2.425,40.25,78
8,11.625,40.25,78
8,0.3854875283446712,40.25,78
8,3.2958579881656807,40.25,78
8,3.5972222222222228,40.25,78
8,2.326530612244898,40.25,78
8,-2.54,40.25,78
8,1.1487603305785123,40.25,78
8,5.53125,40.25,78
8,1.5727788279773158,40.25,78
8,0.6893491124260355,40.25,78
8,-0.66,40.25,78
8,2.8677685950413223,40.25,78
8,-0.5706371191135734,40.25,78
8,-2.91,40.25,78
8,0.3137755102040816,40.25,78
8,2.6804733727810652,40.25,78
8,1.3038548752834467,40.25,78
8,-0.17225509533201844,40.25,78
8,3.3727810650887573,40.25,78
8,1.1141868512110726,40.25,78
8,-0.38,40.25,78
8,1.834319526627219,40.25,78
8,-2.33,40.25,78
8,4.591836734693877,40.25,78
8,4.172839506172839,40.25,78
8,1.969387755102041,40.25,78
8,4.395061728395062,40.25,78
8,4.950617283950617,40.25,78
8,1.296398891966759,40.25,78
8,-1.94,40.25,78
8,4.2,40.25,78
8,2.2888888888888888,40.25,78
8,1.8472222222222223,40.25,78
8,0.1610782380013149,40.25,78
8,-0.04498269896193777,40.25,78
8,0.4209183673469387,40.25,78
8,1.4876543209876543,40.25,78
8,10.375,40.25,78
8,28.5,40.25,78
8,1.2086167800453513,40.25,78
8,2.4132231404958677,40.25,78
8,4.1,40.25,78
8,0.05202913631633716,40.25,78
9,3.222222222222222,50.16,71
9,1.975,50.16,71
9,-2.36,50.16,71
9,0.8368055555555555,50.16,71
9,1.2684310018903593,50.16,71
9,-0.7652892561983472,50.16,71
9,0.4732461355529132,50.16,71
9,-0.4279155188246097,50.16,71
9,2.6804733727810652,50.16,71
9,-2.59,50.16,71
9,1.0181405895691609,50.16,71
9,0.3417836124943413,50.16,71
9,0.9214876033057852,50.16,71
9,0.8555555555555556,50.16,71
9,0.5385802469135803,50.16,71
9,-1.62,50.16,71
9,0.49315883402736466,50.16,71
9,0.7265306122448979,50.16,71
9,-0.61,50.16,71
9,0.09413580246913582,50.16,71
9,-2.97,50.16,71
9,2.8209876543209877,50.16,71
9,4.061728395061729,50.16,71
9,-2.8,50.16,71
9,1.2086167800453513,50.16,71
9,1.421487603305785,50.16,71
9,-2.65,50.16,71
9,1.996539792387543,50.16,71
9,-0.64,50.16,71
9,1.3555555555555556,50.16,71
9,0.17328408741151125,50.16,71
9,-2.37,50.16,71
9,0.5451388888888888,50.16,71
9,-2.65,50.16,71
9,1.1385041551246537,50.16,71
9,-2.71,50.16,71
9,-0.08,50.16,71
9,-2.15,50.16,71
9,2.1385041551246537,50.16,71
9,-0.4,50.16,71
9,-0.88,50.16,71
9,-0.7194444444444444,50.16,71
9,-0.04342653182629389,50.16,71
9,-0.3568339100346021,50.16,71
9,-0.5,50.16,71
9,2.3828125,50.16,71
9,-0.12097304404996716,50.16,71
9,1.875346260387812,50.16,71
9,0.7491349480968857,50.16,71
9,-2.35,50.16,71
9,-0.3261141191170346,50.16,71
9,-0.68,50.16,71
9,3.0495867768595044,50.16,71
9,1.3760330578512396,50.16,71
9,1.2537722908093276,50.16,71
9,0.32222222222222224,50.16,71
9,-2.81,50.16,71
9,0.21236028928336617,50.16,71
9,0.4174884944115713,50.16,71
9,2.0078125,50.16,71
9,11.625,50.16,71
9,-2.91,50.16,71
9,0.7932797662527392,50.16,71
9,-1.0,50.16,71
9,1.0945179584120983,50.16,71
9,-0.18054110301768994,50.16,71
9,0.6971904266389178,50.16,71
9,-0.4813989752728893,50.16,71
9,1.0510396975425331,50.16,71
9,0.7901701323251418,50.16,71
9,2.422222222222222,50.16,71
9,0.3047337278106509,50.16,71
9,1.6848072562358276,50.16,71
9,2.826530612244898,50.16,71
9,-1.55,50.16,71
9,0.4687685901249256,50.16,71
9,2.0510396975425333,50.16,71
9,0.0037858301784748165,50.16,71
9,1.4888888888888887,50.16,71
9,6.3061224489795915,50.16,71
9,-2.85,50.16,71
9,2.025,50.16,71
9,0.17746913580246915,50.16,71
9,-1.58,50.16,71
9,-0.45,50.16,71
9,0.3186409550045914,50.16,71
9,2.225,50.16,71
9,-0.043367346938775544,50.16,71
9,1.9453125,50.16,71
9,0.39184746877054566,50.16,71
9,-1.98,50.16,71
9,-2.46,50.16,71
9,1.3979591836734695,50.16,71
9,0.12,50.16,71
9,-2.58,50.16,71
9,-2.48,50.16,71
9,-2.49,50.16,71
9,1.6893491124260354,50.16,71
9,0.9585798816568047,50.16,71
9,0.2044981257809246,50.16,71
10,-2.58,66.67,50
10,-2.73,66.67,50
10,2.9881656804733727,66.67,50
10,0.09135802469135802,66.67,50
10,0.7125803489439854,66.67,50
10,-1.31,66.67,50
10,-2.86,66.67,50
10,0.0008680555555555802,66.67,50
10,-0.5293698825204699,66.67,50
10,-0.52,66.67,50
10,-0.6,66.67,50
10,1.9555555555555555,66.67,50
10,0.76,66.67,50
10,-2.74,66.67,50
10,-2.79,66.67,50
10,-1.39,66.67,50
10,0.673828125,66.67,50
10,0.3240997229916898,66.67,50
10,0.45524691358024694,66.67,50
10,0.550036523009496,66.67,50
10,1.1814744801512287,66.67,50
10,0.7780612244897959,66.67,50
10,-0.31434240362811794,66.67,50
10,-0.54,66.67,50
10,-2.73,66.67,50
10,1.875283446712018,66.67,50
10,2.06508875739645,66.67,50
10,-0.6485665213370326,66.67,50
10,-0.18325697625989174,66.67,50
10,-0.1590954175758778,66.67,50
10,-0.54,66.67,50
10,1.875,66.67,50
10,-2.97,66.67,50
10,0.6004162330905307,66.67,50
10,-2.21,66.67,50
10,-1.21,66.67,50
10,4.5,66.67,50
10,-2.97,66.67,50
10,-2.67,66.67,50
10,0.015610651974288351,66.67,50
10,-1.89,66.67,50
10,-1.82,66.67,50
10,-0.46,66.67,50
10,-1.79,66.67,50
10,-2.89,66.67,50
10,1.5069252077562327,66.67,50
10,-2.35,66.67,50
10,1.197384066587396,66.67,50
10,-2.08,66.67,50
10,1.4943310657596371,66.67,50
10,-0.63,66.67,50
10,-2.04,66.67,50
10,9.0,66.67,50
10,0.1473922902494331,66.67,50
10,-2.52,66.67,50
10,-2.66,66.67,50
10,2.911242603550296,66.67,50
10,-2.32,66.67,50
10,0.16753472222222224,66.67,50
10,-0.57,66.67,50
10,1.197384066587396,66.67,50
10,0.955078125,66.67,50
10,0.7352537722908093,66.67,50
10,-0.63,66.67,50
10,-2.67,66.67,50
10,-1.8,66.67,50
10,-2.47,66.67,50
10,1.0594530321046374,66.67,50
10,-2.68,66.67,50
10,0.5293005671077505,66.67,50
10,0.28833792470156105,66.67,50
10,-0.5931201289975813,66.67,50
10,4.5,66.67,50
10,-0.7,66.67,50
10,-0.48303907954770886,66.67,50
10,-0.77,66.67,50
10,-2.35,66.67,50
10,1.9206049149338376,66.67,50
10,-0.86,66.67,50
10,-1.56,66.67,50
10,-2.78,66.67,50
10,0.7785467128027681,66.67,50
10,0.8494897959183673,66.67,50
10,-1.32,66.67,50
10,-2.36,66.67,50
10,0.9560047562425684,66.67,50
10,-2.07,66.67,50
10,-0.10380622837370247,66.67,50
10,-1.07,66.67,50
10,2.9555555555555553,66.67,50
10,-2.42,66.67,50
10,0.2888888888888889,66.67,50
10,-2.52,66.67,50
10,-0.08246527777777775,66.67,50
10,1.753472222222222,66.67,50
10,-2.64,66.67,50
10,-2.89,66.67,50
10,-1.04,66.67,50
10,-0.7472607742878014,66.67,50
10,-0.15051020408163268,66.67,50
11,-0.7412148291269172,73.5,45
11,-2.65,73.5,45
11,0.7835909631391201,73.5,45
11,-1.9,73.5,45
11,-2.89,73.5,45
11,-0.24917817225509536,73.5,45
11,-2.79,73.5,45
11,0.611328125,73.5,45
11,-1.58,73.5,45
11,-1.77,73.5,45
11,-2.98,73.5,45
11,-2.17,73.5,45
11,-0.012486992715920905,73.5,45
11,-1.38,73.5,45
11,-2.76,73.5,45
11,-1.01,73.5,45
11,0.8555555555555556,73.5,45
11,-1.54,73.5,45
11,-1.38,73.5,45
11,-2.54,73.5,45
11,1.0108024691358024,73.5,45
11,2.422222222222222,73.5,45
11,-1.12,73.5,45
11,-0.5986457371498923,73.5,45
11,-2.62,73.5,45
11,-1.31,73.5,45
11,2.1543209876543212,73.5,45
11,-1.06,73.5,45
11,0.2330246913580247,73.5,45
11,-0.00106799572801705,73.5,45
11,-0.86,73.5,45
11,0.9206049149338374,73.5,45
11,0.48981161091887737,73.5,45
11,0.2736466389054134,73.5,45
11,-2.69,73.5,45
11,-2.18,73.5,45
11,0.8640955004591369,73.5,45
11,-0.46672702580353104,73.5,45
11,-1.15,73.5,45
11,-0.65,73.5,45
11,-2.8,73.5,45
11,-0.7,73.5,45
11,1.4222222222222223,73.5,45
11,-2.4,73.5,45
11,-1.63,73.5,45
11,-0.039201183431952696,73.5,45
11,0.6111771700356718,73.5,45
11,1.2086167800453513,73.5,45
11,0.6950113378684807,73.5,45
11,-0.44,73.5,45
11,-2.86,73.5,45
11,-1.76,73.5,45
11,-2.28,73.5,45
11,-0.5178962746530313,73.5,45
11,-2.93,73.5,45
11,-2.76,73.5,45
11,-0.09396433470507548,73.5,45
11,-1.57,73.5,45
11,-0.27914951989026066,73.5,45
11,-1.04,73.5,45
11,0.559248999692213,73.5,45
11,0.11464497041420116,73.5,45
11,-0.95,73.5,45
11,0.6662049861495846,73.5,45
11,-0.92,73.5,45
11,-1.12,73.5,45
11,0.9013878743608474,73.5,45
11,-2.19,73.5,45
11,-0.5694444444444444,73.5,45
11,-0.08979591836734692,73.5,45
11,0.23540063377093706,73.5,45
11,2.0685871056241427,73.5,45
11,-2.25,73.5,45
11,0.5004591368227732,73.5,45
11,-0.7029461437417902,73.5,45
11,-2.03,73.5,45
11,-0.27438016528925624,73.5,45
11,-1.81,73.5,45
11,1.7098765432098766,73.5,45
11,-2.01,73.5,45
11,-0.93,73.5,45
11,3.183673469387755,73.5,45
11,1.3209876543209877,73.5,45
11,0.2388137356919875,73.5,45
11,0.76,73.5,45
11,-0.4276791584483892,73.5,45
11,0.07596371882086166,73.5,45
11,2.1420118343195265,73.5,45
11,-0.65,73.5,45
11,-0.68,73.5,45
11,-2.92,73.5,45
11,-2.84,73.5,45
11,-1.59,73.5,45
11,-2.53,73.5,45
11,-2.87,73.5,45
11,-1.14,73.5,45
11,-0.5,73.5,45
11,2.3727810650887573,73.5,45
11,-0.42,73.5,45
11,-2.88,73.5,45
12,-0.42,82.95,28
12,-2.01,82.95,28
12,-2.95,82.95,28
12,-0.34,82.95,28
12,-2.18,82.95,28
12,-1.16,82.95,28
12,-1.85,82.95,28
12,-2.72,82.95,28
12,-2.77,82.95,28
12,-2.43,82.95,28
12,-2.84,82.95,28
12,-0.53,82.95,28
12,0.05695266272189346,82.95,28
12,-2.31,82.95,28
12,-2.72,82.95,28
12,-2.63,82.95,28
12,1.0053539559785842,82.95,28
12,0.24102079395085063,82.95,28
12,-2.05,82.95,28
12,-1.12,82.95,28
12,-0.88,82.95,28
12,-1.34,82.95,28
12,-2.31,82.95,28
12,-2.42,82.95,28
12,-0.49,82.95,28
12,-2.95,82.95,28
12,0.15510204081632648,82.95,28
12,0.17608566329565734,82.95,28
12,-0.4,82.95,28
12,-1.13,82.95,28
12,-2.55,82.95,28
12,-2.02,82.95,28
12,-2.77,82.95,28
12,-0.4366319444444444,82.95,28
12,-2.26,82.95,28
12,-2.31,82.95,28
12,0.8753462603878116,82.95,28
12,-1.98,82.95,28
12,-0.68,82.95,28
12,-2.15,82.95,28
12,1.1814744801512287,82.95,28
12,-2.47,82.95,28
12,-2.3,82.95,28
12,0.06938775510204077,82.95,28
12,-2.32,82.95,28
12,0.577063550036523,82.95,28
12,-2.59,82.95,28
12,-2.22,82.95,28
12,-0.1,82.95,28
12,-0.7,82.95,28
12,-0.95,82.95,28
12,-2.3,82.95,28
12,-1.17,82.95,28
12,-0.573341836734694,82.95,28
12,-0.6,82.95,28
12,-2.32,82.95,28
12,0.6,82.95,28
12,-0.78,82.95,28
12,0.8180737217598097,82.95,28
12,-2.78,82.95,28
12,-0.48,82.95,28
12,1.6121883656509695,82.95,28
12,-2.26,82.95,28
12,-0.7039088950446292,82.95,28
12,-2.03,82.95,28
12,-0.59,82.95,28
12,-2.06,82.95,28
12,-2.95,82.95,28
12,-2.08,82.95,28
12,-2.64,82.95,28
12,-0.24444444444444446,82.95,28
12,-2.37,82.95,28
12,-0.77,82.95,28
12,1.0355029585798816,82.95,28
12,-1.94,82.95,28
12,-2.79,82.95,28
12,0.30623818525519847,82.95,28
12,0.205078125,82.95,28
12,0.5456936226166995,82.95,28
12,-0.44,82.95,28
12,-0.46,82.95,28
12,-0.91,82.95,28
12,-0.45,82.95,28
12,1.635204081632653,82.95,28
12,-0.41597379692617786,82.95,28
12,-2.33,82.95,28
12,-1.02,82.95,28
12,-2.46,82.95,28
12,-0.245057232049948,82.95,28
12,0.830078125,82.95,28
12,-1.54,82.95,28
12,-2.2,82.95,28
12,-0.0878099173553719,82.95,28
12,-0.38,82.95,28
12,1.256235827664399,82.95,28
12,-2.95,82.95,28
12,-1.13,82.95,28
12,1.326530612244898,82.95,28
12,-1.09,82.95,28
12,-0.96,82.95,28
13,-0.019753086419753096,83.82,30
13,-1.93,83.82,30
13,-2.69,83.82,30
13,-2.77,83.82,30
13,-2.85,83.82,30
13,-2.91,83.82,30
13,-2.64,83.82,30
13,-0.33830500635911664,83.82,30
13,-0.09286318077526871,83.82,30
13,0.330078125,83.82,30
13,-2.34,83.82,30
13,0.09765474817377932,83.82,30
13,-2.17,83.82,30
13,-1.28,83.82,30
13,-1.02,83.82,30
13,-0.2921875,83.82,30
13,0.9844290657439446,83.82,30
13,-1.18,83.82,30
13,-2.62,83.82,30
13,-1.61,83.82,30
13,-2.07,83.82,30
13,0.5637755102040816,83.82,30
13,1.017578125,83.82,30
13,-2.65,83.82,30
13,-2.74,83.82,30
13,-0.26033057851239666,83.82,30
13,-0.4,83.82,30
13,-0.55,83.82,30
13,-2.57,83.82,30
13,0.1716581446311176,83.82,30
13,-2.13,83.82,30
13,-2.01,83.82,30
13,-2.58,83.82,30
13,-1.34,83.82,30
13,0.24421502313990748,83.82,30
13,-2.72,83.82,30
13,-2.68,83.82,30
13,-2.2,83.82,30
13,0.58,83.82,30
13,-2.69,83.82,30
13,-0.0027777777777777384,83.82,30
13,-2.75,83.82,30
13,-2.66,83.82,30
13,-2.05,83.82,30
13,-0.2669753086419753,83.82,30
13,0.3405654174884944,83.82,30
13,-1.01,83.82,30
13,-1.17,83.82,30
13,-0.32249134948096886,83.82,30
13,-2.88,83.82,30
13,0.9256055363321799,83.82,30
13,-1.12,83.82,30
13,-2.22,83.82,30
13,0.10743801652892557,83.82,30
13,1.5895691609977323,83.82,30
13,-2.5,83.82,30
13,0.513031550068587,83.82,30
13,-1.07,83.82,30
13,-1.69,83.82,30
13,-2.13,83.82,30
13,-2.23,83.82,30
13,-1.75,83.82,30
13,-0.55,83.82,30
13,-2.17,83.82,30
13,-1.28,83.82,30
13,-2.37,83.82,30
13,-0.32,83.82,30
13,-1.22,83.82,30
13,-1.35,83.82,30
13,-2.41,83.82,30
13,-1.27,83.82,30
13,-1.88,83.82,30
13,-1.39,83.82,30
13,-1.11,83.82,30
13,-0.20277777777777775,83.82,30
13,-2.52,83.82,30
13,-2.46,83.82,30
13,-1.15,83.82,30
13,-0.09256198347107443,83.82,30
13,-1.72,83.82,30
13,-0.36,83.82,30
13,0.12075617283950615,83.82,30
13,0.39559785841760853,83.82,30
13,-1.33,83.82,30
13,-2.39,83.82,30
13,-1.17,83.82,30
13,-1.09,83.82,30
13,0.455078125,83.82,30
13,0.6284722222222222,83.82,30
13,-2.31,83.82,30
13,2.8828125,83.82,30
13,1.5259515570934257,83.82,30
13,-2.3,83.82,30
13,-0.75,83.82,30
13,-0.85,83.82,30
13,-0.51,83.82,30
13,-0.94,83.82,30
13,-2.66,83.82,30
13,-1.76,83.82,30
13,-0.3194444444444444,83.82,30
14,-2.03,83.14,33
14,-2.68,83.14,33
14,2.1609977324263037,83.14,33
14,-0.6720226843100189,83.14,33
14,-1.64,83.14,33
14,-2.72,83.14,33
14,-2.28,83.14,33
14,-2.2,83.14,33
14,-2.33,83.14,33
14,-0.6189349112426035,83.14,33
14,1.0122448979591838,83.14,33
14,-2.59,83.14,33
14,0.8555555555555556,83.14,33
14,2.103305785123967,83.14,33
14,-0.78,83.14,33
14,-2.9,83.14,33
14,-2.09,83.14,33
14,-1.54,83.14,33
14,-2.64,83.14,33
14,-2.88,83.14,33
14,-0.99,83.14,33
14,-2.41,83.14,33
14,-0.13326446280991736,83.14,33
14,0.39184746877054566,83.14,33
14,-2.4,83.14,33
14,-0.45,83.14,33
14,-0.24211248285322362,83.14,33
14,-2.73,83.14,33
14,-2.42,83.14,33
14,-1.57,83.14,33
14,-1.56,83.14,33
14,0.7627599243856331,83.14,33
14,-2.33,83.14,33
14,-0.057132963988919656,83.14,33
14,-2.16,83.14,33
14,-2.85,83.14,33
14,0.631117604090577,83.14,33
14,-1.41,83.14,33
14,-0.7,83.14,33
14,0.1902006172839506,83.14,33
14,-2.67,83.14,33
